order_id,customer_id,order_date,status,region_code
942,99.0,2024-08-17 19:48:40,CANCELLED,NORTH
943,65.0,2025-01-19 07:01:48,DELIVERED,EAST
944,394.0,2025-12-20 19:10:05,CANCELLED,SOUTH
945,345.0,2025-10-26 15:50:07,DELIVERED,WEST
946,77.0,2025-10-08 12:43:05,RETURNED,WEST
947,379.0,27-10-2016,CANCELLED,NORTH
948,64.0,2025-04-09 14:07:44,PLACED,WEST
949,161.0,2025-11-09 00:37:20,RETURNED,WEST
950,76.0,2025-03-15 21:07:09,SHIPPED,SOUTH
951,476.0,2025-12-01 01:08:02,SHIPPED,NORTH
952,347.0,2026-05-23 07:08:13,RETURNED,WEST
953,195.0,2025-06-30 02:48:44,CANCELLED,NORTH
954,462.0,2025-09-11 11:55:27,DELIVERED,EAST
955,199.0,2025-02-12 05:57:53,CANCELLED,EAST
956,446.0,2026-02-27 06:00:48,RETURNED,NORTH
957,306.0,2025-12-15 20:41:19,RETURNED,WEST
958,40.0,2025-03-13 21:45:25,SHIPPED,NORTH
959,51.0,2025-03-24 22:07:39,RETURNED,WEST
960,59.0,2024-12-06 02:44:01,CANCELLED,WEST
961,230.0,2025-04-03 15:01:36,PLACED,WEST
962,420.0,2025-10-03 06:39:07,SHIPPED,NORTH
963,385.0,2025-03-22 18:46:15,SHIPPED,WEST
964,91.0,2026-01-13 22:38:45,CANCELLED,WEST
965,135.0,2025-05-04 08:58:31,CANCELLED,SOUTH
966,,2025-01-13 04:50:59,SHIPPED,WEST
967,143.0,2024-07-19 15:23:21,DELIVERED,WEST
968,455.0,2025-02-17 03:06:18,PLACED,WEST
969,429.0,2024-09-02 07:00:01,PLACED,NORTH
970,,2025-01-07 19:06:00,SHIPPED,SOUTH
971,196.0,2025-01-28 15:41:28,DELIVERED,SOUTH
972,47.0,29-11-1990,CANCELLED,NORTH
973,263.0,2025-03-24 17:35:30,DELIVERED,SOUTH
974,198.0,2025-03-08 12:46:18,RETURNED,NORTH
975,391.0,2025-06-14 12:57:38,PLACED,WEST
976,116.0,2025-05-03 13:51:24,RETURNED,EAST
977,409.0,2025-12-13 10:45:15,CANCELLED,NORTH
978,197.0,2026-02-13 06:05:24,SHIPPED,WEST
979,315.0,2025-06-15 06:35:33,SHIPPED,EAST
980,84.0,19-01-1996,PLACED,EAST
981,479.0,25-01-1970,PLACED,NORTH
982,177.0,2024-12-08 03:41:10,RETURNED,NORTH
983,77.0,2026-06-10 08:15:29,CANCELLED,NORTH
984,324.0,2026-02-10 17:27:53,CANCELLED,NORTH
985,188.0,2025-02-07 21:18:40,RETURNED,NORTH
986,221.0,2024-10-18 02:25:49,RETURNED,NORTH
987,35.0,2025-02-11 21:07:27,CANCELLED,SOUTH
988,,2026-05-14 06:01:00,PLACED,WEST
989,451.0,2026-06-21 02:21:09,SHIPPED,SOUTH
990,20.0,2024-11-29 00:24:34,DELIVERED,EAST
991,219.0,2025-01-20 17:38:56,SHIPPED,WEST
992,,01-10-1988,CANCELLED,SOUTH
993,325.0,2025-12-16 16:04:31,SHIPPED,EAST
994,203.0,2025-02-05 13:09:27,CANCELLED,WEST
995,161.0,2025-03-24 17:07:10,DELIVERED,SOUTH
996,242.0,2026-03-26 23:09:47,CANCELLED,SOUTH
997,440.0,2026-01-05 05:39:20,DELIVERED,NORTH
998,,2025-03-29 08:11:18,DELIVERED,SOUTH
999,127.0,2024-08-29 18:06:08,RETURNED,WEST
1000,151.0,2026-04-27 08:03:01,CANCELLED,NORTH
90,329.0,2025-10-04 06:45:50,SHIPPED,WEST
966,,2025-01-13 04:50:59,SHIPPED,WEST
531,384.0,2025-04-12 17:04:29,RETURNED,EAST
180,170.0,2026-05-16 06:28:59,CANCELLED,NORTH
340,65.0,2025-01-30 18:28:05,CANCELLED,WEST
152,51.0,2025-04-13 14:21:45,CANCELLED,NORTH
71,382.0,2025-05-28 03:27:46,CANCELLED,SOUTH
544,245.0,2026-02-12 09:39:20,RETURNED,NORTH
123,258.0,2024-12-27 19:44:36,RETURNED,EAST
137,498.0,10-03-1994,SHIPPED,NORTH
